,Unnamed: 0,brand,name,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty
772,857,HP,ZBook Studio G9 16 Workstation WQUXGA Laptop,240707,89.0,12th Gen Intel Core i9 12900H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,3840.0,2400.0,Windows 11 OS,1
773,858,HP,ZBook Studio G9 WUXGA Workstation Laptop,234990,83.0,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070 Ti ,16.0,1920.0,1200.0,Windows 11 OS,1
774,859,HP,ZBook Studio G9 16 WUXGA Workstation Laptop,209990,80.0,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,1920.0,1200.0,Windows 11 OS,1
775,860,HP,ZBook Studio G9 2023 Workstation WQUXGA Laptop,390914,69.32352941176471,12th Gen Intel Core i9 12900H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,12GB NVIDIA GeForce RTX 3080 Ti,16.0,3840.0,2400.0,Windows 11 OS,1
776,861,HP,ZBook Studio G9 Workstation WQUXGA Laptop,172588,84.0,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,3840.0,2400.0,Windows 11 OS,1
778,863,HP,ZBook Studio G9 Workstation Laptop,254657,86.0,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070 Ti ,16.0,3840.0,2400.0,Windows 11 OS,1
779,864,LG,gram360 16 Laptop,152499,78.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics ,16.0,1600.0,2560.0,Windows 11 OS,1
780,865,Lenovo,IdeaPad 1 82V6005CIN Laptop,23990,69.32352941176471,Intel Celeron  N4020 ,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel UHD Graphics 600,11.6,1366.0,768.0,Windows 11 OS,1
781,866,Asus,ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop,119990,71.0,6th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050 ,14.0,2560.0,1600.0,Windows 11 OS,1
782,867,LG,UltraPC 16 ‎16U70R-G.AH56A2 Laptop,78299,72.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon 7 Graphics,16.0,1920.0,1200.0,Windows 11 OS,1
784,869,LG,Gram 14 2023 ‎14Z90R-G.CH75A2 Laptop,115990,69.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1200.0,1920.0,Windows 11 OS,1
785,870,Asus,Vivobook 15 2023 X1504VA-NJ544WS Laptop,61990,65.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
786,871,HP,255 G8 6E3Z0PA Laptop,26999,69.32352941176471,3rd Gen AMD Ryzen 3  3250U,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1366.0,768.0,DOS OS,1
787,872,HP,Omen 16-wd0990TX Gaming Laptop,103099,73.0,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,2560.0,1440.0,Windows 11 OS,1
788,873,Infinix,Zerobook 13 ZL513 2023 Laptop,64990,63.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5X,1TB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1
789,874,Lenovo,S14 Gen 3 82TW001CIH Laptop,47990,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,2
790,875,Lenovo,IdeaPad 1 14IGL7 82V6005EIN Laptop,24990,69.32352941176471,4th Gen Intel Celeron N4020,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,14.0,1366.0,768.0,Windows 10 OS,1
791,876,Lenovo,ThinkPad T14 Gen 2 20W0S16Q00 Laptop,130800,69.0,11th Gen Intel Core i7 1165G7 ,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,2GB NVIDIA GeForce MX450,14.0,1920.0,1080.0,Windows 11 OS,1
792,877,MSI,Thin GF63 11SC-1462IN Gaming Laptop,57990,71.0,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,2
793,878,Lenovo,ThinkBook 15 21JF002CIN Laptop,38500,69.32352941176471,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,DOS OS,1
794,879,MSI,Thin GF63 11SC-1477IN Gaming Laptop,47990,67.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,2
795,880,Lenovo,ThinkPad E14 21JRS00Y00 Laptop,44990,60.0,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1
796,881,MSI,Katana GF66 12UCOK 2023 Gaming Laptop,69990,65.0,12th Gen Intel Core i5 12450H ,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,2
797,882,Asus,Vivobook 15 2023 X1504VA-NJ543WS Laptop,61990,64.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
798,883,Asus,Vivobook 16X 2023 K3605ZU-MB541WS Laptop,89990,75.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1
799,884,Asus,Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop,65990,60.0,13th Gen ‎Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
800,885,Lenovo,ThinkPad E14 21JRS00T00 Laptop,58990,62.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1
801,886,HP,Envy x360 15-fe0028TU Laptop,94990,66.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1
802,887,HP,Envy x360 15-fh0019AU Laptop,86490,70.0,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1
803,888,HP,Envy x360 15-fh0015AU Laptop,77490,66.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1
804,889,HP,Envy x360 15-fh0016AU Laptop,85490,66.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1
805,890,Lenovo,IdeaPad Slim 3 2023 82X70033IN Laptop,44000,69.32352941176471,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8GB,LPDDR5,512GB,SSD,Integrated Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
806,891,HP,14-em0027AU Laptop,51990,60.0,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1
807,892,Dell,Vostro 15 3510 Laptop,37990,60.0,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,1TB,Hard-Disk,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
808,893,HP,14-em0025AU Laptop,34990,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1
809,894,Lenovo,ThinkPad E14 21JRS00U00 Laptop,57799,64.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1
810,895,Lenovo,Thinkpad E15 21E6S05B00 Laptop,65990,67.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
811,896,Lenovo,Thinkbook 15 21DJ00EXIH Laptop,53990,66.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
812,897,Lenovo,IdeaPad Gaming 3 15ACH6 82K2025JIN Laptop,49990,67.0,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1
813,898,MSI,Stealth 15 A13VF-074IN Gaming Laptop,171990,79.0,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,2560.0,1440.0,Windows 11 OS,2
814,899,HP,14-gr0000TU Laptop,44990,69.32352941176471,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1
815,900,HP,Envy 15-fe0032TU Laptop,115990,70.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris X Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
816,901,HP,14-hr0000AU Laptop,50990,60.0,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1
817,902,HP,Envy 15-fe0030TU Laptop,109990,69.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris X Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
818,903,Acer,One 14 Z2-493 Laptop,29990,69.32352941176471,3rd Gen AMD Ryzen 5 3500U,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,AMD Radeon Graphics,14.0,1366.0,768.0,Windows 11 OS,1
819,904,Asus,ROG Zephyrus G14 2023 GA402XU-N2045WS Gaming Laptop,163999,83.0,7th Gen AMD Ryzen 9 7940HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,14.0,2560.0,1600.0,Windows 11 OS,1
820,905,Asus,TUF Gaming F15 FX506HF-HN026W Gaming Laptop,58990,71.0,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",8GB,DDR4,1TB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1
821,906,Dell,Inspiron 5430 2023 Laptop,83990,69.32352941176471,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1
822,907,Dell,Inspiron 3525 Laptop,43890,63.0,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
823,908,Ninkear,A16 Gaming Laptop,79999,76.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",32GB,DDR5,2TB,SSD,AMD Radeon 680M,16.0,2560.0,1600.0,Windows 11 OS,1
824,909,Lenovo,IdeaPad 3 15ITL05 81X800N2IN Laptop,35490,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
825,910,HP,Zbook Power G4-A ZHAN 99 Laptop,137890,77.0,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",32GB,DDR5,1TB,SSD,4GB NVIDIA Quadro T600,15.6,1920.0,1080.0,Windows 11 OS,1
826,911,Dell,Inspiron 7420 2in1 Laptop,94990,67.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1
827,912,Lenovo,IdeaPad Gaming 3 15IAH7 82S9014KIN Laptop,67990,70.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1
828,913,HP,14-em0026AU Laptop,46990,69.32352941176471,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1
829,914,Asus,Vivobook 16X 2023 K3605ZU-MB741WS Laptop,94990,77.0,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1
830,915,MSI,GF75 Thin 10SCXR-007IN Laptop,83500,67.0,10th Gen Intel Core i7 10750H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,17.3,1920.0,1080.0,Windows 10  OS,1
831,916,MSI,Cyborg 15 A12VE-051IN Gaming Laptop,91990,73.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,2
832,917,MSI,Cyborg 15 A12VF-049IN Gaming Laptop,111990,78.0,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,1920.0,1080.0,Windows 11 OS,2
833,918,HP,250 G9 701H5PA Laptop,67990,66.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
834,919,Lenovo,Thinkpad E14 21E3S06300 Laptop,67999,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe,14.0,1920.0,1080.0,DOS OS,1
835,920,Lenovo,‎ThinkPad E14 Gen 4 21E3S06Q00 Laptop,46200,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,14.0,1920.0,1080.0,DOS OS,1
836,921,Dell,Vostro 5620 Laptop,52998,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,16.0,1920.0,1080.0,Windows 11  OS,1
837,922,Dell,Vostro 3525 D560926WIN9B Laptop,45499,69.32352941176471,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
838,923,Lenovo,‎ThinkPad E14 Gen 4 21E3S06D00 Laptop,49999,62.0,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,14.0,1920.0,1080.0,Windows 11 OS,1
839,924,Acer,Aspire 3 A315-510P Laptop,29980,69.32352941176471,Intel Core i3 N305,"Octa Core, 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
840,925,Dell,Inspiron 16 5635 Laptop,57290,60.0,7th Gen Amd Ryzen 5 7530U,"Hexa Core, 12 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphics,16.0,1920.0,1200.0,Windows 11 OS,1
841,927,HP,Pavilion 14-dv1043TU Laptop,58990,62.0,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1
842,928,Razer,Blade 14 2023 Gaming Laptop,199990,85.0,7th Gen Amd Ryzen 9 7940HS,"Octa Core, 16 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,14.0,2560.0,1600.0,Windows 11 OS,1
843,930,MSI,Bravo 15 C7UDXK-092IN Gaming Laptop,79990,70.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,2
844,931,MSI,Bravo 15 C7UDXK-093IN Gaming Laptop,78990,69.0,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,2
845,932,Acer,Aspire 5 A514-56M 2023 Gaming Laptop,51990,69.32352941176471,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1
846,933,MSI,Bravo 17 C7VFK-034IN Gaming Laptop,104990,78.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB Nvidia GeForce RTX 4060,17.3,1920.0,1080.0,Windows 11 OS,1
847,934,MSI,Bravo 15 C7VFK-087IN Gaming Laptop,104990,78.0,7th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB Nvidia GeForce RTX 4060,15.6,1920.0,1080.0,Windows 11 OS,1
848,935,Acer,One 14 2023 Z8-415 ‎Laptop,39990,69.32352941176471,11th Gen Intel Core i5  1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1
849,936,MSI,Thin GF63 11UCX-1441IN Gaming Laptop,59990,71.0,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,2
850,937,MSI,Thin GF63 11UCX-1471IN Gaming Laptop,47990,66.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,2
851,938,Asus,Vivobook 15 X1504ZA-NJ521WS Laptop,47890,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
852,939,MSI,Bravo 15 C7VEK-089IN Gaming Laptop,85490,75.0,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,6GB Nvidia GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1
853,940,MSI,Bravo 15 C7VEK-088IN Gaming Laptop,94990,77.0,7th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB Nvidia GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1
854,941,MSI,Bravo 17 C7VEK-035IN Gaming Laptop,95490,77.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB Nvidia GeForce RTX 4050,17.3,1920.0,1080.0,Windows 11 OS,1
855,942,HP,255 G9 7M654PA Laptop,54999,63.0,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1366.0,768.0,Windows 11 OS,1
856,943,Lenovo,ThinkPad T14 2022 Laptop,159000,72.0,12th Gen Intel Core i7 1260P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1
857,944,Dell,Inspiron 5620 ICC-C783531WIN8 Laptop,80610,70.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,2GB NVIDIA GeForce MX570,16.0,1920.0,1080.0,Windows 11  OS,1
858,946,MSI,Prestige 13 Evo A12M-085IN Laptop,77990,66.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,13.3,1920.0,1200.0,Windows 11 OS,2
859,947,Dell,XPS 17 9730 Laptop,303490,69.32352941176471,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,17.0,3840.0,2400.0,Windows 11 OS,1
860,948,Dell,XPS 13 Plus 9320 2023 Laptop,201990,82.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",32GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,13.4,3840.0,2400.0,Windows 11 OS,1
861,949,Dell,XPS 9530 2023 Laptop,278290,88.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,6GB NVIDIA RTX 4050,15.6,3456.0,2160.0,Windows 11 OS,1
862,950,Lenovo,Legion Pro 7i 2023 Gaming Laptop,286200,82.0,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,12GB NVIDIA Geforce RTX 4080,16.0,2560.0,1600.0,Windows 11 OS,1
863,951,Lenovo,Legion Slim 7i 2023 Gaming Laptop,157544,71.0,13th Gen Intel Core i5 13500H ,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA Geforce RTX 4060,16.0,3200.0,2000.0,Windows 11 OS,1
864,952,Lenovo,Legion Pro 5 82WM00B5IN 2023 Gaming Laptop,140990,77.0,7th Gen AMD Ryzen 7 7745HX,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA Geforce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1
865,953,Lenovo,Thinkpad E14 G4 21E3S02M00 Laptop,133000,75.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1
866,954,Lenovo,Thinkpad E14 G4 21E3006UIG Laptop,72500,63.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,DOS OS,1
867,955,LG,Gram 14 2023 14Z90R Laptop,127000,70.0,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1200.0,1920.0,Windows 11 OS,1
868,956,LG,Gram 17 2023 17Z90R-G.CH77A2 Laptop,146990,76.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,4GB Nvidia RTX 3050,17.0,1600.0,2560.0,Windows 11 OS,1
869,957,LG,Gram 16 2023 16Z90R Laptop,142990,76.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,4GB Nvidia RTX 3050,16.0,1600.0,2560.0,Windows 11 OS,1
870,958,LG,Gram 2 in 1 16 Laptop,205000,72.0,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,256GB,SSD,Intel Iris Xe Graphics ,16.0,1600.0,2560.0,Windows 11 OS,1
871,959,LG,UltraPC 16 16U70R-G.AH76A2 Laptop,89799,75.0,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon 7 Graphics,16.0,1920.0,1200.0,Windows 11 OS,1
872,960,Lenovo,Thinkbook 14 Gen 4 Laptop,63999,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,1TB,SSD,Integrated Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1
873,961,Dell,Inspiron 3525 D560927WIN9S Laptop,43490,69.32352941176471,5th Gen AMD Ryzen 5  5500u,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon,15.6,1920.0,1080.0,Windows 11 OS,1
874,962,AXL,Vayu Book LAP01 Laptop,12990,69.32352941176471,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,DDR4,128GB,SSD,Intel Integrated UHD Graphics,14.1,1920.0,1080.0,Windows 11 OS,1
875,963,AXL,Vayu Book LAP02 Laptop,15990,69.32352941176471,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel Integrated UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
876,964,MSI,Modern 14 C12M-444IN Laptop,36990,62.0,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows 11 OS,1
877,965,Asus,Vivobook 14X 90NB11H2-M004D0 Laptop,63990,69.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,14.0,1920.0,1200.0,Windows 11 OS,1
878,966,Lenovo,S14 82TW0019IH Laptop,45990,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Integrated Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1
